,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,PoolQC,SaleType,SaleCondition,HouseAge,RemodAge,GarageAge,SalePrice
1055,RL,4.6443908991413725,9.337941716569905,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,Gable,CompShg,Plywood,Plywood,BrkFace,160.0,TA,TA,CBlock,Gd,TA,No,ALQ,644,Unf,549,1193,GasA,TA,Y,SBrkr,1523,0,7.328437352895162,0,2,0,TA,7,Typ,1,TA,Attchd,Fin,2,478,TA,TA,Y,0,0,NA,COD,Abnorml,45,45,45.0,12.100712129872347
1056,RL,3.7612001156935624,8.861066543517762,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,705,1364,GasA,Ex,Y,SBrkr,1364,0,7.218176838403408,1,2,0,Gd,6,Typ,1,Gd,Attchd,RFn,2,484,TA,TA,Y,192,36,NA,WD,Normal,16,16,16.0,12.132695175725399
1057,RL,4.249208678464876,10.307585059236986,Pave,IR2,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,595,Unf,378,973,GasA,Ex,Y,SBrkr,979,871,7.52294091807237,0,2,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,2,467,TA,TA,Y,168,98,NA,WD,Normal,27,27,27.0,12.421184025147118
1058,RL,4.564348191467836,9.33326571881348,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,Gable,CompShg,VinylSd,VinylSd,Stone,154.0,Ex,TA,PConc,Ex,TA,Av,GLQ,936,Unf,168,1104,GasA,Ex,Y,SBrkr,1130,1054,7.688913336864796,1,2,1,Ex,10,Typ,1,Gd,Attchd,Fin,3,836,TA,TA,Y,0,102,NA,WD,Normal,13,13,13.0,12.721885810807203
1059,RL,4.249208678464876,9.330343164370879,Pave,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,480.0,TA,TA,CBlock,TA,TA,Mn,Rec,297,LwQ,0,854,GasA,TA,Y,SBrkr,1096,895,7.596392304064196,0,1,1,TA,7,Typ,1,Gd,Detchd,Unf,2,432,TA,Fa,Y,0,0,NA,WD,Normal,89,71,44.0,12.301382825334498
1060,RL,3.713572066704308,8.501063809486354,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,616,Unf,722,1338,GasA,Ex,Y,SBrkr,1338,0,7.198931240688173,1,2,0,Gd,6,Typ,0,NA,Attchd,Fin,2,582,TA,TA,Y,0,0,NA,WD,Normal,20,20,20.0,12.271392111650817
1061,C (all),4.787491742782046,9.798127036878302,Grvl,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0,Unf,894,894,GasA,TA,Y,SBrkr,894,0,6.795705775173514,0,1,0,TA,6,Typ,0,NA,Detchd,RFn,3,1248,TA,TA,Y,0,20,NA,ConLD,Normal,86,71,27.0,11.302204433654575
1062,RM,4.442651256490317,9.517825071724143,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,662,662,GasA,TA,N,SBrkr,1422,915,7.756623334538858,0,2,0,TA,10,Min2,0,NA,Detchd,Unf,2,560,TA,TA,Y,0,57,NA,WD,Normal,121,71,76.0,11.407564949312402
1063,RM,3.912023005428146,8.699514748210191,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,397,Unf,706,1103,GasA,Gd,Y,SBrkr,1103,0,7.005789019253503,0,1,0,Gd,5,Typ,1,Gd,Detchd,Unf,2,440,TA,TA,Y,166,120,NA,WD,Normal,96,41,45.0,11.612770799939945
1064,RL,4.249208678464876,9.305650551780507,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,TA,TA,CBlock,TA,TA,Mn,BLQ,740,Rec,184,1154,GasA,Ex,Y,SBrkr,1154,0,7.050989447068045,0,1,1,TA,6,Typ,1,Po,Attchd,RFn,2,480,TA,TA,Y,0,58,NA,WD,Normal,55,55,55.0,11.944707881395766
1065,RL,4.382026634673881,9.546812608597396,Pave,Reg,Lvl,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1201,Unf,105,1306,GasA,Ex,Y,SBrkr,1306,954,7.723120092266331,1,2,1,Gd,7,Typ,0,NA,Attchd,RFn,2,533,TA,TA,Y,296,44,NA,WD,Normal,25,24,25.0,12.70076888736628
1066,RL,4.07753744390572,8.966611387052865,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,799,799,GasA,Gd,Y,SBrkr,799,772,7.359467638255621,0,2,1,TA,7,Typ,1,TA,Attchd,RFn,2,380,TA,TA,Y,0,40,NA,WD,Normal,28,27,28.0,12.089538829274222
1067,RL,4.382026634673881,9.186047679407139,Pave,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,360.0,TA,TA,CBlock,TA,TA,Gd,GLQ,674,LwQ,0,780,GasA,TA,Y,SBrkr,798,813,7.384610383176974,1,1,1,TA,7,Typ,0,NA,Attchd,RFn,2,442,TA,TA,Y,328,128,NA,WD,Normal,57,57,57.0,12.031123843065632
1068,RM,3.7376696182833684,8.285008895449879,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,6,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,837,Unf,105,942,GasA,Gd,Y,SBrkr,1291,1230,7.83241092718792,1,2,1,TA,10,Maj1,1,Gd,Attchd,Fin,2,576,TA,TA,Y,728,20,NA,WD,Normal,48,48,48.0,11.927680619985486
1069,RL,4.0943445622221,9.169518377455928,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,220,Unf,625,845,GasA,TA,Y,SBrkr,893,0,6.794586580876499,0,1,0,Gd,4,Typ,0,NA,Detchd,Unf,2,576,TA,TA,Y,0,0,NA,WD,Normal,72,18,36.0,11.813030057420567
1070,RL,4.276666119016055,9.225426009394223,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,120.0,TA,TA,CBlock,TA,TA,No,BLQ,586,Unf,462,1048,GasA,TA,Y,SBrkr,1048,0,6.954638864880987,1,1,0,TA,6,Typ,0,NA,Attchd,Unf,1,286,TA,TA,Y,0,20,NA,WD,Normal,65,65,65.0,11.813030057420567
1071,RL,4.356708826689592,9.367344120785848,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,298,Unf,429,727,GasA,Ex,Y,SBrkr,829,727,7.349873704738337,0,1,1,TA,8,Typ,0,NA,Attchd,Unf,2,441,TA,TA,Y,0,0,NA,WD,Normal,53,53,53.0,11.944707881395766
1072,RL,3.912023005428146,8.933927891782632,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,Fa,Mn,Unf,0,Unf,810,810,GasA,Fa,Y,FuseA,1002,454,7.283448228756631,1,1,0,TA,7,Typ,1,TA,Detchd,Unf,1,280,TA,TA,P,0,0,NA,WD,Normal,73,71,67.0,11.424094251263613
1073,RL,4.31748811353631,8.980927207648378,Pave,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,TA,TA,CBlock,TA,TA,No,BLQ,535,Unf,155,690,GasA,TA,Y,SBrkr,698,728,7.262628600974241,0,1,1,TA,6,Typ,0,NA,Attchd,Fin,2,440,TA,TA,Y,252,0,NA,WD,Normal,44,44,44.0,11.979799201207037
1074,RL,4.30406509320417,9.054388070202297,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,1240,1240,GasA,Ex,Y,SBrkr,1240,0,7.122866658599083,0,2,0,Gd,5,Typ,0,NA,Attchd,RFn,3,826,TA,TA,Y,140,93,NA,WD,Normal,15,15,15.0,12.175613438045465
1075,RL,4.31748811353631,9.482274087459825,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,410,Unf,390,800,GasA,TA,Y,SBrkr,960,780,7.461640392208575,0,1,1,TA,6,Typ,2,Gd,Attchd,Unf,1,240,TA,TA,Y,0,0,NA,CWD,Normal,81,37,81.0,12.299107511497363
1076,RL,4.0943445622221,9.287301413112312,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,626,Unf,170,796,GasA,Gd,Y,SBrkr,1096,370,7.290292882446597,0,2,0,Gd,7,Min1,1,TA,Attchd,Unf,2,566,TA,TA,Y,436,21,NA,WD,Normal,85,32,71.0,12.043553716032399
1077,RL,4.249208678464876,9.672185813520455,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,75,Rec,230,1096,GasA,Ex,Y,SBrkr,1096,0,6.999422467507961,1,1,0,TA,6,Typ,0,NA,Attchd,Fin,1,299,TA,TA,Y,240,32,NA,WD,Abnorml,52,52,52.0,11.840789327054841
1078,RM,3.6109179126442243,8.39728289474368,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,662,Unf,186,848,GasA,Ex,Y,SBrkr,848,0,6.742880635791903,1,1,0,Gd,3,Typ,1,Gd,Attchd,RFn,2,420,TA,TA,Y,140,0,NA,WD,Normal,17,17,17.0,11.956970055045868
1079,RL,4.174387269895637,9.079662048334066,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,495,Unf,495,990,GasA,Gd,Y,SBrkr,990,0,6.897704943128636,0,1,0,TA,5,Typ,0,NA,Attchd,Unf,1,299,TA,TA,Y,0,64,NA,WD,Normal,27,27,25.0,11.744037185933616
1080,RL,4.382026634673881,9.309280319831087,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,Gd,Gd,CBlock,TA,TA,No,ALQ,656,Unf,602,1258,GasA,Ex,Y,SBrkr,1258,0,7.1372784372603855,0,2,0,Gd,5,Typ,0,NA,Attchd,RFn,2,528,TA,TA,Y,55,0,NA,COD,Abnorml,50,17,50.0,11.884489021402711
1081,RL,4.31748811353631,8.922658299524402,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,824,Unf,216,1040,GasA,Fa,Y,SBrkr,1040,0,6.946975992135418,1,1,1,TA,5,Typ,0,NA,Attchd,Fin,1,308,TA,TA,Y,0,0,NA,WD,Normal,58,58,58.0,11.79810440720389
1082,RL,4.248495242049359,9.076694687106265,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,100.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1459,1459,GasA,Ex,Y,SBrkr,1459,0,7.285506548522785,0,2,0,Gd,6,Typ,1,Gd,Attchd,RFn,2,527,TA,TA,Y,192,39,NA,WD,Normal,19,19,19.0,12.165250651009918
1083,RL,4.382026634673881,9.082507000466299,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,425.0,TA,TA,CBlock,TA,TA,No,BLQ,553,Unf,698,1251,GasA,TA,Y,SBrkr,1251,0,7.1316985104669115,1,1,0,TA,6,Typ,2,Gd,Attchd,RFn,1,461,TA,TA,Y,0,116,NA,WD,Normal,57,57,57.0,11.982929094215963
1084,RL,4.249208678464876,9.475086413144906,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,592,Unf,99,691,GasA,Gd,Y,SBrkr,691,807,7.311886164077165,0,2,1,TA,6,Typ,1,TA,Attchd,Fin,2,409,TA,TA,Y,315,44,NA,WD,Normal,26,25,26.0,12.141534124392603
1085,RL,4.290459441148391,9.112617283447568,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,747,Unf,189,936,GasA,Ex,Y,SBrkr,996,0,6.903747257584598,1,1,0,Gd,5,Typ,0,NA,Attchd,Unf,2,564,TA,TA,Y,120,0,NA,WD,Normal,29,29,29.0,11.898187865760873
1086,RM,4.249208678464876,7.587817219993427,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,334,Unf,212,546,GasA,TA,Y,SBrkr,546,546,6.9957661563048505,0,1,1,TA,6,Typ,0,NA,Attchd,RFn,1,286,TA,TA,Y,120,96,NA,WD,Normal,48,48,48.0,11.332601910838946
1087,FV,4.442651256490317,9.266153436795395,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,1082,1082,GasA,Ex,Y,SBrkr,1082,871,7.577121930876679,0,2,1,Gd,9,Typ,1,Gd,Attchd,RFn,3,1043,TA,TA,Y,160,50,NA,WD,Normal,16,15,16.0,12.437184366493561
1088,RM,3.1780538303479458,7.8328075165248645,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,970,970,GasA,Ex,Y,SBrkr,970,739,7.443663683115591,0,2,0,Gd,7,Maj1,0,NA,Detchd,Unf,2,380,TA,TA,Y,0,40,NA,WD,Normal,17,17,17.0,11.831379196088763
1089,FV,3.6109179126442243,8.106514516255185,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1039,Unf,208,1247,GasA,Ex,Y,SBrkr,1247,0,7.1284959456800365,1,1,1,Gd,4,Typ,1,Gd,Attchd,Fin,2,550,TA,TA,Y,0,84,NA,WD,Normal,16,16,16.0,12.190959007720126
1090,RL,4.0943445622221,9.052984561199976,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,Wall,Fa,N,FuseA,1040,0,6.946975992135418,0,2,0,TA,6,Typ,0,NA,Detchd,Unf,2,400,TA,TA,Y,0,0,NA,WD,Normal,71,71,34.0,11.439278924801929
1091,FV,3.1780538303479458,7.67786350067821,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,Gd,TA,PConc,Gd,TA,No,BLQ,510,Unf,90,600,GasA,Ex,Y,SBrkr,624,628,7.132497551660044,1,2,1,Gd,4,Typ,0,NA,Detchd,Unf,2,462,TA,TA,Y,0,48,NA,WD,Normal,22,21,22.0,11.982929094215963
1092,RL,4.0943445622221,9.035986984831405,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,423,Unf,758,1181,GasA,Fa,Y,SBrkr,1390,304,7.434847875211999,0,2,0,TA,7,Typ,1,Gd,Detchd,Unf,2,576,TA,TA,Y,342,0,NA,WD,Normal,96,71,96.0,11.824079893607152
1093,RL,4.2626798770413155,9.130214327496898,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,166.0,TA,TA,CBlock,TA,TA,Mn,GLQ,661,Unf,203,864,GasA,Gd,Y,SBrkr,1200,0,7.090076835776092,1,1,1,Gd,6,Typ,0,NA,Detchd,Unf,2,884,TA,TA,Y,0,64,NA,WD,Normal,56,23,44.0,11.891361900690473
1094,RL,4.30406509320417,8.677269139262872,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,248,Rec,448,936,GasA,Ex,Y,SBrkr,936,0,6.841615476477592,1,1,0,TA,4,Typ,0,NA,Attchd,Fin,1,308,TA,TA,Y,0,0,NA,WD,Normal,65,21,65.0,11.76756768334381
1095,RL,4.356708826689592,9.139595967450425,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,1290,1314,GasA,Gd,Y,SBrkr,1314,0,7.1808311990445555,0,2,0,Gd,6,Typ,1,Gd,Attchd,RFn,2,440,TA,TA,Y,0,22,NA,WD,Normal,15,15,15.0,12.08069081199846
1096,RM,4.0943445622221,8.836664586357426,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,684,684,GasA,TA,Y,SBrkr,773,582,7.2115567333138015,0,1,1,Gd,7,Typ,0,NA,NA,NA,0,0,NA,NA,Y,136,0,NA,WD,Normal,107,15,42.466279912980326,11.751942365440728
1097,RL,4.249208678464876,8.215006432761575,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,1074,1074,GasA,Ex,Y,SBrkr,1088,0,6.992096427415888,0,1,1,Gd,5,Typ,0,NA,Attchd,RFn,2,461,TA,TA,Y,0,74,NA,WD,Normal,35,35,34.0,12.043553716032399
1098,RM,3.912023005428146,8.699514748210191,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,672,Unf,0,672,GasA,TA,Y,SBrkr,757,567,7.188412736496954,0,1,0,TA,6,Typ,0,NA,Detchd,Unf,1,240,TA,TA,Y,0,0,NA,WD,Normal,85,71,85.0,11.759785542901755
1099,RL,4.406719247264253,9.382611592916636,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,Gable,CompShg,Plywood,Plywood,BrkFace,206.0,TA,TA,CBlock,Gd,TA,No,ALQ,704,Unf,567,1271,GasA,TA,Y,SBrkr,1601,0,7.3783837129967145,0,2,0,TA,7,Typ,1,TA,Attchd,RFn,2,478,TA,TA,Y,0,0,NA,COD,Abnorml,43,43,43.0,11.964001084330445
1100,RL,4.0943445622221,9.035986984831405,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,290,Unf,0,290,GasA,TA,N,FuseF,438,0,6.082218910376446,0,1,0,Fa,3,Typ,0,NA,Detchd,Unf,1,246,TA,TA,N,0,0,NA,WD,Normal,101,71,91.0,11.002099841204238
1101,RL,4.110873864173311,9.185842740375783,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,412,LwQ,251,950,GasA,TA,Y,SBrkr,950,0,6.856461984594587,0,1,0,TA,5,Typ,0,NA,Detchd,Unf,1,280,TA,TA,Y,0,0,NA,WD,Normal,50,50,40.0,11.691071650353702
1102,RL,4.248495242049359,8.85366542803745,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45.0,TA,TA,CBlock,TA,TA,No,Rec,588,Unf,422,1010,GasA,Ex,Y,SBrkr,1134,0,7.033506484287697,0,1,0,TA,6,Typ,0,NA,Attchd,RFn,1,254,TA,TA,Y,0,16,NA,WD,Family,61,19,61.0,11.813030057420567
1103,RL,4.3694478524670215,9.094929520464856,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,655,Unf,0,655,GasA,Ex,Y,SBrkr,1194,0,7.085064293952548,0,1,0,TA,6,Typ,1,Fa,BuiltIn,Fin,2,539,TA,TA,Y,0,0,NA,WD,Normal,62,62,62.0,11.979799201207037
1104,RM,3.1780538303479458,7.60887062919126,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,304.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,630,630,GasA,TA,Y,SBrkr,630,672,7.171656822768514,0,2,1,TA,6,Typ,0,NA,Detchd,Unf,2,440,TA,TA,Y,0,0,NA,WD,Normal,51,51,51.0,11.571194373094205
1105,RL,4.584967478670572,9.413770891980372,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1032,Unf,431,1463,GasA,Ex,Y,SBrkr,1500,1122,7.871692664323645,1,2,1,Gd,9,Typ,2,TA,Attchd,RFn,2,712,TA,TA,Y,186,32,NA,WD,Normal,27,26,27.0,12.691580461311874
1106,RL,4.736198448394496,9.24541789858888,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,Hip,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,738,Unf,172,910,GasA,Gd,Y,SBrkr,1442,0,7.273786317844895,1,2,0,Gd,6,Typ,1,TA,Attchd,Fin,2,719,TA,TA,Y,0,244,NA,WD,Normal,31,30,31.0,12.100156419938624
1107,RL,5.123963979403259,10.054361440970256,Pave,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,868,868,GasA,Ex,Y,SBrkr,887,1134,7.611347717403621,0,2,1,Gd,9,Typ,1,Gd,BuiltIn,RFn,2,422,TA,TA,Y,0,100,NA,New,Partial,15,15,15.0,12.523525876315125
1108,RL,4.249208678464876,8.995040974685022,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,924,924,GasA,Ex,Y,SBrkr,948,742,7.432483807917119,0,2,1,TA,7,Typ,1,TA,Attchd,RFn,2,463,TA,TA,Y,100,48,NA,WD,Abnorml,21,21,21.0,12.106252310247962
1109,RL,4.672828834461906,9.338029733117072,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1039,Unf,797,1836,GasA,Ex,Y,SBrkr,1836,0,7.515344571180436,1,2,0,Gd,7,Typ,1,Gd,Attchd,Fin,3,862,TA,TA,Y,125,185,NA,WD,Normal,17,16,17.0,12.542544882151386
1110,RL,4.249208678464876,8.987196820661973,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,219,Unf,554,773,GasA,Gd,Y,SBrkr,773,885,7.4133673356952405,1,2,1,TA,8,Typ,1,TA,Attchd,Fin,2,431,TA,TA,Y,224,84,NA,WD,Normal,26,25,26.0,12.144197241812087
